#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
A4GALT	FUT2	9606.ENSP00000384794	9606.ENSP00000387498	0	0	0	0	0.045	0	0	0.337	0.341
ABHD13	CLN8	9606.ENSP00000365063	9606.ENSP00000328182	0	0	0	0	0.049	0	0	0.214	0.221
ABHD13	PAFAH2	9606.ENSP00000365063	9606.ENSP00000363400	0	0	0	0	0.060	0	0	0.527	0.536
ABHD13	DLGAP2	9606.ENSP00000365063	9606.ENSP00000489774	0	0	0	0	0	0	0	0.204	0.204
ACSBG2	MYOD1	9606.ENSP00000465589	9606.ENSP00000250003	0	0	0	0	0.067	0	0	0.161	0.184
ACSBG2	NGEF	9606.ENSP00000465589	9606.ENSP00000264051	0	0	0	0	0	0	0	0.245	0.245
ACSBG2	CARTPT	9606.ENSP00000465589	9606.ENSP00000296777	0.057	0	0	0	0.110	0.066	0	0.122	0.219
ACSBG2	PGAM2	9606.ENSP00000465589	9606.ENSP00000297283	0	0	0	0	0	0	0	0.187	0.187
ACSBG2	LRRC37A	9606.ENSP00000465589	9606.ENSP00000326324	0	0	0	0	0	0	0	0.187	0.187
ACSBG2	LVRN	9606.ENSP00000465589	9606.ENSP00000350541	0	0	0	0	0	0	0	0.438	0.438
ACSBG2	PRKAA2	9606.ENSP00000465589	9606.ENSP00000360290	0	0	0	0	0.055	0.070	0	0.178	0.215
ACSBG2	IRS4	9606.ENSP00000465589	9606.ENSP00000361202	0	0	0	0	0.047	0.071	0	0.131	0.165
ACSBG2	SLC5A3	9606.ENSP00000465589	9606.ENSP00000370543	0	0	0	0	0.059	0	0	0.140	0.156
ACSBG2	CATSPERG	9606.ENSP00000465589	9606.ENSP00000386962	0	0	0	0	0.072	0	0	0.147	0.174
ACSBG2	C2CD6	9606.ENSP00000465589	9606.ENSP00000409937	0	0	0	0	0.071	0	0	0.222	0.247
ACSBG2	FAR2	9606.ENSP00000465589	9606.ENSP00000443291	0.058	0	0	0	0.055	0	0	0.128	0.155
ACSBG2	RDH8	9606.ENSP00000465589	9606.ENSP00000498711	0	0	0	0	0.095	0.071	0.098	0.081	0.210
ACVR2B	COMP	9606.ENSP00000340361	9606.ENSP00000222271	0	0	0	0	0.049	0.098	0	0.095	0.155
ACVR2B	ISL1	9606.ENSP00000340361	9606.ENSP00000230658	0	0	0	0	0.087	0.058	0	0.153	0.208
ACVR2B	RHOQ	9606.ENSP00000340361	9606.ENSP00000238738	0	0	0	0	0.086	0.110	0	0.044	0.154
ACVR2B	MYOD1	9606.ENSP00000340361	9606.ENSP00000250003	0	0	0	0	0.042	0	0	0.487	0.488
ACVR2B	FGFR4	9606.ENSP00000340361	9606.ENSP00000292408	0	0	0	0	0.056	0.074	0	0.186	0.227
ACVR2B	HPRT1	9606.ENSP00000340361	9606.ENSP00000298556	0	0	0	0	0	0.128	0	0.130	0.208
ACVR2B	NELL1	9606.ENSP00000340361	9606.ENSP00000298925	0	0	0	0	0.049	0.098	0	0.095	0.155
ACVR2B	WNT10B	9606.ENSP00000340361	9606.ENSP00000301061	0	0	0	0	0	0.092	0	0.111	0.158
ACVR2B	NECAB2	9606.ENSP00000340361	9606.ENSP00000307449	0	0	0	0	0.048	0.098	0	0.090	0.150
ACVR2B	FGF5	9606.ENSP00000340361	9606.ENSP00000311697	0	0	0	0	0	0	0	0.245	0.244
ACVR2B	FOXJ1	9606.ENSP00000340361	9606.ENSP00000323880	0	0	0	0	0	0.094	0	0.124	0.172
ACVR2B	PIK3CG	9606.ENSP00000340361	9606.ENSP00000419260	0	0	0	0	0	0.069	0	0.129	0.154
ACVR2B	NELL2	9606.ENSP00000340361	9606.ENSP00000416341	0	0	0	0	0.049	0.098	0	0.095	0.155
ACVR2B	MATN3	9606.ENSP00000340361	9606.ENSP00000383894	0	0	0	0	0.049	0.098	0	0.095	0.156
ACVR2B	STAT4	9606.ENSP00000340361	9606.ENSP00000351255	0	0	0	0	0.085	0.096	0	0.065	0.159
ACVR2B	CACNB1	9606.ENSP00000340361	9606.ENSP00000377840	0	0	0	0	0	0	0	0.161	0.161
ACVR2B	IGF2	9606.ENSP00000340361	9606.ENSP00000391826	0	0	0	0	0.062	0	0	0.158	0.176
ACVR2B	FGFR1	9606.ENSP00000340361	9606.ENSP00000393312	0	0	0	0.559	0.055	0.074	0	0.135	0.177
ACVR2B	CHD7	9606.ENSP00000340361	9606.ENSP00000392028	0	0	0	0	0.093	0.059	0	0.123	0.186
ACVR2B	RRAD	9606.ENSP00000340361	9606.ENSP00000388744	0	0	0	0	0.074	0.110	0	0.095	0.189
ACVR2B	EOMES	9606.ENSP00000340361	9606.ENSP00000388620	0	0	0	0	0	0	0	0.196	0.196
ACVR2B	NFATC1	9606.ENSP00000340361	9606.ENSP00000389377	0	0	0	0	0.057	0	0	0.189	0.204
ACVR2B	FGF16	9606.ENSP00000340361	9606.ENSP00000399324	0	0	0	0	0.042	0	0	0.230	0.230
ACVR2B	S100A8	9606.ENSP00000340361	9606.ENSP00000357721	0	0	0	0	0	0.095	0	0.248	0.290
ACVR2B	GPRASP1	9606.ENSP00000340361	9606.ENSP00000498934	0	0	0	0	0.050	0.095	0	0.444	0.480
ACVR2B	SMAD5	9606.ENSP00000340361	9606.ENSP00000441954	0	0	0	0	0.086	0.126	0.500	0.622	0.829
ADAMTS18	CBLN1	9606.ENSP00000282849	9606.ENSP00000219197	0	0	0	0	0.138	0.053	0	0.052	0.158
ADAMTS18	COMP	9606.ENSP00000282849	9606.ENSP00000222271	0	0	0	0	0.044	0.046	0	0.308	0.314
ADAMTS18	KALRN	9606.ENSP00000282849	9606.ENSP00000240874	0	0	0	0	0.067	0	0	0.160	0.183
ADAMTS18	COL8A1	9606.ENSP00000282849	9606.ENSP00000261037	0	0	0	0	0	0.068	0	0.128	0.153
ADAMTS18	LAMC2	9606.ENSP00000282849	9606.ENSP00000264144	0	0	0	0	0.045	0.043	0	0.194	0.200
ADAMTS18	CBLN2	9606.ENSP00000282849	9606.ENSP00000269503	0	0	0	0	0.085	0.053	0	0.102	0.154
ADAMTS18	FGFR4	9606.ENSP00000282849	9606.ENSP00000292408	0	0	0	0	0.055	0	0	0.139	0.151
ADAMTS18	HHIP	9606.ENSP00000282849	9606.ENSP00000296575	0	0	0	0	0.062	0	0	0.135	0.154
ADAMTS18	ROBO2	9606.ENSP00000282849	9606.ENSP00000417335	0	0	0	0	0.062	0	0	0.137	0.156
ADAMTS18	NELL1	9606.ENSP00000282849	9606.ENSP00000298925	0	0	0	0	0.083	0.046	0	0.115	0.158
ADAMTS18	SLITRK1	9606.ENSP00000282849	9606.ENSP00000366288	0	0	0	0	0.089	0	0	0.115	0.159
ADAMTS18	CDH15	9606.ENSP00000282849	9606.ENSP00000289746	0	0	0	0	0.068	0.069	0	0.109	0.160
ADAMTS18	AK5	9606.ENSP00000282849	9606.ENSP00000346577	0	0	0	0	0.063	0	0	0.141	0.160
ADAMTS18	PCDH8	9606.ENSP00000282849	9606.ENSP00000367177	0	0	0	0	0.079	0.051	0	0.118	0.162
ADAMTS18	RASAL1	9606.ENSP00000282849	9606.ENSP00000450244	0	0	0	0	0	0	0	0.166	0.166
ADAMTS18	GRIN2B	9606.ENSP00000282849	9606.ENSP00000477455	0	0	0	0	0.127	0	0	0.088	0.171
ADAMTS18	NELL2	9606.ENSP00000282849	9606.ENSP00000416341	0	0	0	0	0.059	0.046	0	0.151	0.172
ADAMTS18	COL8A2	9606.ENSP00000282849	9606.ENSP00000380901	0	0	0	0	0.049	0.068	0	0.155	0.186
ADAMTS18	CHRM1	9606.ENSP00000282849	9606.ENSP00000306490	0	0	0	0	0.093	0	0	0.143	0.189
ADAMTS18	CHST6	9606.ENSP00000282849	9606.ENSP00000328983	0	0	0	0	0.042	0	0	0.189	0.189
ADAMTS18	MAB21L1	9606.ENSP00000282849	9606.ENSP00000369251	0	0	0	0	0.074	0	0	0.167	0.195
ADAMTS18	TFAP2A	9606.ENSP00000282849	9606.ENSP00000501092	0	0	0	0	0.054	0	0	0.198	0.209
ADAMTS18	FGFR1	9606.ENSP00000282849	9606.ENSP00000393312	0	0	0	0	0.061	0	0	0.194	0.211
ADAMTS18	WDR87	9606.ENSP00000282849	9606.ENSP00000405012	0	0	0	0	0.056	0.053	0	0.198	0.221
ADAMTS18	PPP4R4	9606.ENSP00000282849	9606.ENSP00000305924	0	0	0	0	0	0	0	0.274	0.274
ADAMTS18	WIF1	9606.ENSP00000282849	9606.ENSP00000286574	0	0	0	0	0.072	0	0	0.250	0.275
ADAMTS18	IRX3	9606.ENSP00000282849	9606.ENSP00000331608	0	0	0	0	0.055	0	0	0.397	0.406
ADAMTS18	CHD7	9606.ENSP00000282849	9606.ENSP00000392028	0	0	0	0	0	0	0	0.427	0.426
ADAT3	TLDC2	9606.ENSP00000332448	9606.ENSP00000217320	0	0	0	0	0	0.168	0	0	0.167
ADAT3	METTL27	9606.ENSP00000332448	9606.ENSP00000297873	0.044	0	0	0	0.138	0	0	0.241	0.320
ADAT3	CNNM2	9606.ENSP00000332448	9606.ENSP00000358894	0.074	0	0	0	0	0	0	0.141	0.170
ADAT3	PGLYRP4	9606.ENSP00000332448	9606.ENSP00000352672	0	0	0	0	0	0	0	0.192	0.192
ADCYAP1	CACNG3	9606.ENSP00000462647	9606.ENSP00000005284	0	0	0	0	0.161	0	0	0	0.161
ADCYAP1	SCT	9606.ENSP00000462647	9606.ENSP00000176195	0	0	0	0	0	0	0.400	0.931	0.957
ADCYAP1	GLRA2	9606.ENSP00000462647	9606.ENSP00000218075	0	0	0	0	0.085	0	0	0.139	0.179
ADCYAP1	CBLN1	9606.ENSP00000462647	9606.ENSP00000219197	0	0	0	0	0.162	0	0	0.275	0.367
ADCYAP1	CRYM	9606.ENSP00000462647	9606.ENSP00000219599	0	0	0	0	0.066	0	0	0.158	0.179
ADCYAP1	SCG3	9606.ENSP00000462647	9606.ENSP00000220478	0	0	0	0	0.110	0	0	0.111	0.175
ADCYAP1	GNB4	9606.ENSP00000462647	9606.ENSP00000232564	0	0	0	0	0	0	0.500	0.136	0.549
ADCYAP1	EGR1	9606.ENSP00000462647	9606.ENSP00000239938	0	0	0	0	0.043	0	0	0.319	0.321
ADCYAP1	GNRH2	9606.ENSP00000462647	9606.ENSP00000245983	0	0	0	0	0	0	0	0.302	0.302
ADCYAP1	VGF	9606.ENSP00000462647	9606.ENSP00000249330	0	0	0	0	0.110	0	0	0.270	0.323
ADCYAP1	SNAP25	9606.ENSP00000462647	9606.ENSP00000254976	0	0	0	0	0.223	0	0	0.306	0.437
ADCYAP1	CHL1	9606.ENSP00000462647	9606.ENSP00000256509	0	0	0	0	0.109	0	0	0.119	0.182
ADCYAP1	GRP	9606.ENSP00000462647	9606.ENSP00000256857	0	0	0	0	0.106	0	0	0.557	0.587
ADCYAP1	SYT1	9606.ENSP00000462647	9606.ENSP00000261205	0	0	0	0	0.115	0	0	0.098	0.168
ADCYAP1	HS3ST2	9606.ENSP00000462647	9606.ENSP00000261374	0	0	0	0	0.064	0	0	0.236	0.254
ADCYAP1	RORA	9606.ENSP00000462647	9606.ENSP00000261523	0	0	0	0	0	0	0	0.178	0.177
ADCYAP1	NMU	9606.ENSP00000462647	9606.ENSP00000264218	0	0	0	0	0	0	0	0.306	0.306
ADCYAP1	NPR3	9606.ENSP00000462647	9606.ENSP00000265074	0	0	0	0	0	0	0	0.167	0.167
ADCYAP1	NPTX2	9606.ENSP00000462647	9606.ENSP00000265634	0	0	0	0	0.117	0	0	0.159	0.226
ADCYAP1	NPFF	9606.ENSP00000462647	9606.ENSP00000267017	0	0	0	0	0	0	0	0.204	0.204
ADCYAP1	CBLN2	9606.ENSP00000462647	9606.ENSP00000269503	0	0	0	0	0.166	0	0	0.354	0.439
ADCYAP1	PTH2R	9606.ENSP00000462647	9606.ENSP00000272847	0	0	0	0	0.049	0.105	0	0.282	0.336
ADCYAP1	GLRA3	9606.ENSP00000462647	9606.ENSP00000274093	0	0	0	0	0.054	0	0	0.150	0.162
ADCYAP1	HTR2C	9606.ENSP00000462647	9606.ENSP00000276198	0	0	0	0	0	0	0	0.237	0.237
ADCYAP1	CRH	9606.ENSP00000462647	9606.ENSP00000276571	0	0	0	0	0.133	0	0.400	0.636	0.794
ADCYAP1	ZIC1	9606.ENSP00000462647	9606.ENSP00000282928	0	0	0	0	0.102	0	0	0.104	0.161
ADCYAP1	SST	9606.ENSP00000462647	9606.ENSP00000287641	0	0	0	0	0.179	0	0	0.600	0.657
ADCYAP1	S100P	9606.ENSP00000462647	9606.ENSP00000296370	0	0	0	0	0	0	0	0.325	0.325
ADCYAP1	CARTPT	9606.ENSP00000462647	9606.ENSP00000296777	0	0	0	0	0.200	0	0	0.461	0.551
ADCYAP1	TLX3	9606.ENSP00000462647	9606.ENSP00000296921	0	0	0	0	0.049	0	0	0.393	0.398
ADCYAP1	NEUROD6	9606.ENSP00000462647	9606.ENSP00000297142	0	0	0	0	0.139	0	0	0.253	0.330
ADCYAP1	NELL1	9606.ENSP00000462647	9606.ENSP00000298925	0	0	0	0	0.145	0	0	0.113	0.209
ADCYAP1	SCG2	9606.ENSP00000462647	9606.ENSP00000304133	0	0	0	0	0.229	0	0	0.370	0.494
ADCYAP1	CHRM1	9606.ENSP00000462647	9606.ENSP00000306490	0	0	0	0	0.086	0	0	0.127	0.167
ADCYAP1	LDB2	9606.ENSP00000462647	9606.ENSP00000306772	0	0	0	0	0.060	0	0	0.220	0.235
ADCYAP1	PCSK1	9606.ENSP00000462647	9606.ENSP00000308024	0	0	0	0	0.224	0	0	0.218	0.367
ADCYAP1	FGF5	9606.ENSP00000462647	9606.ENSP00000311697	0	0	0	0	0	0	0	0.158	0.158
ADCYAP1	TAC1	9606.ENSP00000462647	9606.ENSP00000321106	0	0	0	0	0.125	0	0	0.696	0.722
ADCYAP1	RNF13	9606.ENSP00000462647	9606.ENSP00000341361	0	0	0	0	0	0	0	0.159	0.158
ADCYAP1	GALP	9606.ENSP00000462647	9606.ENSP00000349884	0	0	0	0	0.042	0	0	0.203	0.203
ADCYAP1	DLX1	9606.ENSP00000462647	9606.ENSP00000354478	0	0	0	0	0.121	0	0	0.109	0.185
ADCYAP1	RGS7	9606.ENSP00000462647	9606.ENSP00000355523	0	0	0	0	0.110	0	0	0.119	0.183
ADCYAP1	VIP	9606.ENSP00000462647	9606.ENSP00000356213	0	0	0	0.742	0.173	0	0.400	0.504	0.732
ADCYAP1	CORT	9606.ENSP00000462647	9606.ENSP00000366248	0	0	0	0	0.103	0	0	0.275	0.321
ADCYAP1	SLITRK1	9606.ENSP00000462647	9606.ENSP00000366288	0	0	0	0	0.157	0	0	0	0.157
ADCYAP1	DPP10	9606.ENSP00000462647	9606.ENSP00000376855	0	0	0	0	0.109	0.066	0	0.410	0.466
ADCYAP1	CCK	9606.ENSP00000462647	9606.ENSP00000379472	0	0	0	0	0.137	0	0	0.622	0.660
ADCYAP1	GABRA5	9606.ENSP00000462647	9606.ENSP00000382953	0	0	0	0	0.128	0	0	0.141	0.219
ADCYAP1	NPY	9606.ENSP00000462647	9606.ENSP00000384364	0	0	0	0	0.141	0	0	0.673	0.707
ADCYAP1	NXPH1	9606.ENSP00000462647	9606.ENSP00000384551	0	0	0	0	0.086	0	0	0.192	0.230
ADCYAP1	IGF2	9606.ENSP00000462647	9606.ENSP00000391826	0	0	0	0	0.048	0	0	0.167	0.173
ADCYAP1	RGS4	9606.ENSP00000462647	9606.ENSP00000397181	0	0	0	0	0.148	0	0	0.243	0.328
ADCYAP1	NTF3	9606.ENSP00000462647	9606.ENSP00000397297	0	0	0	0	0.044	0	0	0.262	0.264
ADCYAP1	FGF16	9606.ENSP00000462647	9606.ENSP00000399324	0	0	0	0	0.087	0	0	0.153	0.194
ADCYAP1	CHRM4	9606.ENSP00000462647	9606.ENSP00000409378	0	0	0	0	0	0	0	0.199	0.199
ADCYAP1	NELL2	9606.ENSP00000462647	9606.ENSP00000416341	0	0	0	0	0.130	0	0	0.350	0.410
ADCYAP1	KCNB2	9606.ENSP00000462647	9606.ENSP00000430846	0	0	0	0	0.086	0	0	0.117	0.158
ADCYAP1	CALCB	9606.ENSP00000462647	9606.ENSP00000433490	0	0	0	0	0.074	0	0.400	0.374	0.621
ADCYAP1	CCKBR	9606.ENSP00000462647	9606.ENSP00000435534	0	0	0	0	0.129	0	0	0.255	0.323
ADCYAP1	GRM4	9606.ENSP00000462647	9606.ENSP00000440556	0	0	0	0	0.092	0	0	0.120	0.167
ADCYAP1	LHX1	9606.ENSP00000462647	9606.ENSP00000477829	0	0	0	0	0.085	0	0	0.119	0.160
ADCYAP1	CAMK2A	9606.ENSP00000462647	9606.ENSP00000500386	0	0	0	0	0.113	0	0	0.104	0.171
ADCYAP1	GRIN2B	9606.ENSP00000462647	9606.ENSP00000477455	0	0	0	0	0.081	0	0	0.255	0.286
ADCYAP1	TAC3	9606.ENSP00000462647	9606.ENSP00000483110	0	0	0	0	0.048	0	0	0.319	0.324
ADCYAP1	GPHB5	9606.ENSP00000462647	9606.ENSP00000478993	0	0	0	0	0.042	0	0.400	0	0.400
ADRA2B	SCT	9606.ENSP00000480573	9606.ENSP00000176195	0	0	0	0	0.056	0	0	0.146	0.159
ADRA2B	GNB4	9606.ENSP00000480573	9606.ENSP00000232564	0	0	0	0	0.046	0.292	0.500	0	0.632
ADRA2B	SNAP25	9606.ENSP00000480573	9606.ENSP00000254976	0	0	0	0	0.057	0.110	0	0.075	0.156
ADRA2B	PRKCG	9606.ENSP00000480573	9606.ENSP00000263431	0	0	0	0	0.067	0.045	0.500	0.057	0.524
ADRA2B	GLRA3	9606.ENSP00000480573	9606.ENSP00000274093	0	0	0	0	0.071	0	0	0.130	0.157
ADRA2B	HTR2C	9606.ENSP00000480573	9606.ENSP00000276198	0	0	0	0.701	0.060	0	0	0.195	0.211
ADRA2B	CRH	9606.ENSP00000480573	9606.ENSP00000276571	0	0	0	0	0	0	0	0.172	0.172
ADRA2B	SST	9606.ENSP00000480573	9606.ENSP00000287641	0	0	0	0	0.056	0	0	0.183	0.196
ADRA2B	CHRM1	9606.ENSP00000480573	9606.ENSP00000306490	0	0	0	0.708	0.063	0	0	0.151	0.170
ADRA2B	PCP2	9606.ENSP00000480573	9606.ENSP00000310585	0	0	0	0	0	0	0.400	0	0.400
ADRA2B	TAC1	9606.ENSP00000480573	9606.ENSP00000321106	0	0	0	0	0	0	0	0.155	0.155
ADRA2B	SERTM1	9606.ENSP00000480573	9606.ENSP00000325776	0	0	0	0	0.057	0	0	0.174	0.188
ADRA2B	GNAL	9606.ENSP00000480573	9606.ENSP00000334051	0	0	0	0	0	0.297	0	0.128	0.360
ADRA2B	AGTR2	9606.ENSP00000480573	9606.ENSP00000360973	0	0	0	0	0.082	0	0.500	0.096	0.549
ADRA2B	GRTP1	9606.ENSP00000480573	9606.ENSP00000364579	0	0	0	0	0	0	0	0.223	0.223
ADRA2B	GABRA5	9606.ENSP00000480573	9606.ENSP00000382953	0	0	0	0	0.054	0	0	0.199	0.211
ADRA2B	NPY	9606.ENSP00000480573	9606.ENSP00000384364	0	0	0	0	0	0	0	0.202	0.202
ADRA2B	RGS4	9606.ENSP00000480573	9606.ENSP00000397181	0	0	0	0	0.084	0	0	0.184	0.221
ADRA2B	CHRM4	9606.ENSP00000480573	9606.ENSP00000409378	0	0	0.120	0.683	0.068	0	0	0.153	0.246
ADRA2B	GRM4	9606.ENSP00000480573	9606.ENSP00000440556	0	0	0	0	0.056	0	0	0.157	0.170
ADRA2B	AP5B1	9606.ENSP00000480573	9606.ENSP00000454303	0	0	0.306	0	0	0	0	0.114	0.358
ADRA2B	GRIN2B	9606.ENSP00000480573	9606.ENSP00000477455	0	0	0	0	0.083	0.054	0	0.154	0.202
AEBP1	COMP	9606.ENSP00000223357	9606.ENSP00000222271	0	0	0	0	0.253	0	0	0.144	0.333
AEBP1	PCOLCE	9606.ENSP00000223357	9606.ENSP00000223061	0	0	0	0	0.314	0	0	0.302	0.500
AEBP1	CCK	9606.ENSP00000223357	9606.ENSP00000379472	0	0	0	0	0	0.067	0	0.128	0.152
AEBP1	METTL27	9606.ENSP00000223357	9606.ENSP00000297873	0	0	0	0	0	0	0	0.154	0.153
AEBP1	TFAP2A	9606.ENSP00000223357	9606.ENSP00000501092	0	0	0	0	0	0	0	0.159	0.159
AEBP1	SPINK6	9606.ENSP00000223357	9606.ENSP00000481309	0	0	0	0	0	0	0	0.160	0.160
AEBP1	FOXC1	9606.ENSP00000223357	9606.ENSP00000493906	0	0	0	0	0.057	0	0	0.147	0.162
AEBP1	MRGPRF	9606.ENSP00000223357	9606.ENSP00000403660	0	0	0	0	0.164	0	0	0	0.164
AEBP1	CALD1	9606.ENSP00000223357	9606.ENSP00000354826	0	0	0	0	0.122	0	0	0.103	0.178
AEBP1	RGS4	9606.ENSP00000223357	9606.ENSP00000397181	0	0	0	0	0.072	0	0	0.153	0.181
AEBP1	RGS7	9606.ENSP00000223357	9606.ENSP00000355523	0	0	0	0	0.055	0	0	0.170	0.182
AEBP1	SERPINA3	9606.ENSP00000223357	9606.ENSP00000450540	0	0	0	0	0.091	0	0	0.146	0.191
AEBP1	C21orf62	9606.ENSP00000223357	9606.ENSP00000418653	0	0	0	0	0	0	0	0.196	0.196
AEBP1	AQP1	9606.ENSP00000223357	9606.ENSP00000311165	0	0	0	0	0.154	0	0	0.093	0.200
AEBP1	IGF2	9606.ENSP00000223357	9606.ENSP00000391826	0	0	0	0	0.099	0	0	0.168	0.219
AEBP1	EBF1	9606.ENSP00000223357	9606.ENSP00000322898	0	0	0	0	0.084	0	0	0.213	0.248
AEBP1	S100A4	9606.ENSP00000223357	9606.ENSP00000357704	0	0	0	0	0.101	0	0	0.199	0.249
AEBP1	CILP	9606.ENSP00000223357	9606.ENSP00000261883	0	0	0	0	0.109	0	0	0.203	0.259
AEBP1	OGN	9606.ENSP00000223357	9606.ENSP00000364711	0	0	0	0	0.174	0.042	0	0.192	0.305
AEBP1	BANP	9606.ENSP00000223357	9606.ENSP00000376902	0	0	0	0	0	0	0	0.312	0.312
AEBP1	COL8A2	9606.ENSP00000223357	9606.ENSP00000380901	0	0	0	0	0.178	0	0	0.200	0.315
AEBP1	C1R	9606.ENSP00000223357	9606.ENSP00000444271	0	0	0	0	0.174	0	0	0.213	0.322
AEBP1	SMTN	9606.ENSP00000223357	9606.ENSP00000484398	0	0	0	0	0.062	0	0	0.312	0.328
AEBP1	CD248	9606.ENSP00000223357	9606.ENSP00000308117	0	0	0	0	0.355	0	0	0	0.355
AEBP1	COL8A1	9606.ENSP00000223357	9606.ENSP00000261037	0	0	0	0	0.201	0	0	0.246	0.373
