#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ANKRD1	TEAD3	9606.ENSP00000360762	9606.ENSP00000345772	0	0	0	0	0.062	0.069	0	0.276	0.312
ANKRD1	MYOM1	9606.ENSP00000360762	9606.ENSP00000348821	0	0	0	0	0.074	0.093	0	0.316	0.375
ANKRD1	H3C12	9606.ENSP00000360762	9606.ENSP00000352252	0	0	0	0	0	0.078	0	0.166	0.198
ANKRD1	HPSE2	9606.ENSP00000360762	9606.ENSP00000359583	0	0	0	0	0	0	0	0.208	0.208
ANKRD1	DHRS7B	9606.ENSP00000360762	9606.ENSP00000378887	0	0	0	0	0	0.099	0.098	0.045	0.156
ANKRD1	ZBTB7C	9606.ENSP00000360762	9606.ENSP00000468782	0	0	0	0	0	0.091	0	0.122	0.168
ANKRD1	IRAK4	9606.ENSP00000360762	9606.ENSP00000479889	0	0	0	0	0.056	0.095	0	0.109	0.172
ANKRD1	VSNL1	9606.ENSP00000360762	9606.ENSP00000384719	0	0	0	0	0	0.104	0	0.137	0.194
ANKRD1	COL4A1	9606.ENSP00000360762	9606.ENSP00000364979	0	0	0	0	0.081	0.095	0	0.125	0.208
ANKRD1	MYH7B	9606.ENSP00000360762	9606.ENSP00000483640	0	0	0	0	0.123	0.113	0	0.184	0.311
ANKRD1	WWTR1	9606.ENSP00000360762	9606.ENSP00000419465	0	0	0	0	0.080	0.091	0	0.448	0.498
AP4E1	GAD1	9606.ENSP00000261842	9606.ENSP00000350928	0	0	0	0	0	0	0	0.201	0.201
APLNR	PRLH	9606.ENSP00000475344	9606.ENSP00000165524	0	0	0	0	0	0	0	0.492	0.491
APLNR	FGF20	9606.ENSP00000475344	9606.ENSP00000180166	0	0	0	0	0.063	0	0	0.150	0.169
APLNR	CD38	9606.ENSP00000475344	9606.ENSP00000226279	0	0	0	0	0	0	0	0.176	0.176
APLNR	GLI1	9606.ENSP00000475344	9606.ENSP00000228682	0	0	0	0	0	0	0	0.166	0.165
APLNR	LTF	9606.ENSP00000475344	9606.ENSP00000231751	0	0	0	0	0.064	0	0	0.184	0.203
APLNR	RAMP2	9606.ENSP00000475344	9606.ENSP00000253796	0	0	0	0	0.223	0	0	0.106	0.275
APLNR	DOK2	9606.ENSP00000475344	9606.ENSP00000276420	0	0	0	0	0.042	0	0	0.317	0.317
APLNR	SST	9606.ENSP00000475344	9606.ENSP00000287641	0	0	0	0	0.086	0	0.500	0.122	0.564
APLNR	PNOC	9606.ENSP00000475344	9606.ENSP00000301908	0	0	0	0	0	0.136	0.500	0.199	0.623
APLNR	LDB2	9606.ENSP00000475344	9606.ENSP00000306772	0	0	0	0	0.172	0	0	0	0.171
APLNR	P2RY14	9606.ENSP00000475344	9606.ENSP00000308361	0	0	0	0.672	0.047	0	0	0.411	0.414
APLNR	SCD5	9606.ENSP00000475344	9606.ENSP00000316329	0	0	0	0	0.068	0	0	0.137	0.161
APLNR	TUBB3	9606.ENSP00000475344	9606.ENSP00000320295	0	0	0	0	0	0.163	0	0.047	0.168
APLNR	TAC1	9606.ENSP00000475344	9606.ENSP00000321106	0	0	0	0	0.083	0	0	0.152	0.189
APLNR	GALR2	9606.ENSP00000475344	9606.ENSP00000329684	0	0	0	0.695	0	0	0.500	0.049	0.504
APLNR	SELE	9606.ENSP00000475344	9606.ENSP00000331736	0	0	0	0	0.160	0	0	0.213	0.311
APLNR	USP9Y	9606.ENSP00000475344	9606.ENSP00000342812	0	0	0	0	0	0	0	0.350	0.349
APLNR	COL5A2	9606.ENSP00000475344	9606.ENSP00000364000	0	0	0	0	0.097	0	0	0.107	0.159
APLNR	COL4A1	9606.ENSP00000475344	9606.ENSP00000364979	0	0	0	0	0.163	0	0	0.163	0.269
APLNR	CCK	9606.ENSP00000475344	9606.ENSP00000379472	0	0	0	0	0.109	0	0	0.218	0.273
APLNR	ROBO3	9606.ENSP00000475344	9606.ENSP00000380903	0	0	0	0	0.048	0.091	0	0.138	0.189
APLNR	VSNL1	9606.ENSP00000475344	9606.ENSP00000384719	0	0	0	0	0.086	0	0	0.112	0.153
APLNR	AVPR2	9606.ENSP00000475344	9606.ENSP00000496396	0	0	0	0.616	0	0	0	0.478	0.478
ARSJ	POLR2J	9606.ENSP00000320219	9606.ENSP00000292614	0	0	0	0	0	0.162	0	0	0.161
ARSJ	CD3D	9606.ENSP00000320219	9606.ENSP00000300692	0	0	0	0	0.211	0.098	0	0.069	0.279
ARSJ	GPR22	9606.ENSP00000320219	9606.ENSP00000302676	0	0	0	0	0	0	0	0.240	0.240
ARSJ	COL5A2	9606.ENSP00000320219	9606.ENSP00000364000	0	0	0	0	0.086	0	0	0.110	0.152
ARSJ	POLR2J2	9606.ENSP00000320219	9606.ENSP00000330898	0	0	0	0	0	0.162	0	0	0.161
ARSJ	UPK3BL1	9606.ENSP00000320219	9606.ENSP00000342938	0	0	0	0	0	0.162	0	0	0.161
ARSJ	POLR2J3	9606.ENSP00000320219	9606.ENSP00000483328	0	0	0	0	0	0.162	0	0	0.161
ARSJ	AVPR2	9606.ENSP00000320219	9606.ENSP00000496396	0	0	0	0	0	0	0	0.191	0.191
ARSJ	COPZ2	9606.ENSP00000320219	9606.ENSP00000480707	0	0	0	0	0.072	0	0	0.202	0.227
ARSJ	GTF2H3	9606.ENSP00000320219	9606.ENSP00000445162	0	0	0	0	0	0.277	0	0	0.277
ARSJ	DHRS7B	9606.ENSP00000320219	9606.ENSP00000378887	0	0	0	0	0.211	0.098	0	0.069	0.279
ATP6V1G2	CACNG3	9606.ENSP00000302194	9606.ENSP00000005284	0	0	0	0	0.248	0	0	0.134	0.321
ATP6V1G2	SCG3	9606.ENSP00000302194	9606.ENSP00000220478	0	0	0	0	0.166	0	0	0	0.166
ATP6V1G2	CYP27B1	9606.ENSP00000302194	9606.ENSP00000228606	0	0	0	0	0	0.165	0	0.049	0.171
ATP6V1G2	SYNGR3	9606.ENSP00000302194	9606.ENSP00000248121	0	0	0	0	0.205	0	0	0.220	0.354
ATP6V1G2	SYT1	9606.ENSP00000302194	9606.ENSP00000261205	0	0	0	0	0.194	0	0	0.114	0.256
ATP6V1G2	DOCK3	9606.ENSP00000302194	9606.ENSP00000266037	0	0	0	0	0.141	0	0	0.337	0.407
ATP6V1G2	JPH3	9606.ENSP00000302194	9606.ENSP00000284262	0	0	0	0	0.182	0	0	0.322	0.422
ATP6V1G2	SST	9606.ENSP00000302194	9606.ENSP00000287641	0	0	0	0	0.153	0	0	0	0.153
ATP6V1G2	NELL1	9606.ENSP00000302194	9606.ENSP00000298925	0	0	0	0	0.146	0	0	0.084	0.184
ATP6V1G2	ITFG1	9606.ENSP00000302194	9606.ENSP00000319918	0	0	0	0	0.042	0	0	0.162	0.162
ATP6V1G2	GAD1	9606.ENSP00000302194	9606.ENSP00000350928	0	0	0	0	0.161	0	0	0.046	0.165
ATP6V1G2	CABP1	9606.ENSP00000302194	9606.ENSP00000317310	0	0	0	0	0.166	0.052	0	0	0.175
ATP6V1G2	GRIA1	9606.ENSP00000302194	9606.ENSP00000428994	0	0	0	0	0.191	0	0	0	0.191
ATP6V1G2	NEFL	9606.ENSP00000302194	9606.ENSP00000482169	0	0	0	0	0.188	0	0	0.047	0.193
ATP6V1G2	CACNA1E	9606.ENSP00000302194	9606.ENSP00000356545	0	0	0	0	0.180	0	0	0.069	0.204
ATP6V1G2	STMN2	9606.ENSP00000302194	9606.ENSP00000429243	0	0	0	0	0.214	0.058	0	0	0.227
ATP6V1G2	VSNL1	9606.ENSP00000302194	9606.ENSP00000384719	0	0	0	0	0.186	0.052	0	0.087	0.234
ATP6V1G2	CCK	9606.ENSP00000302194	9606.ENSP00000379472	0	0	0	0	0.255	0	0	0	0.255
AVPR2	CD38	9606.ENSP00000496396	9606.ENSP00000226279	0	0	0	0	0	0	0	0.179	0.179
AVPR2	SST	9606.ENSP00000496396	9606.ENSP00000287641	0	0	0	0	0	0	0	0.402	0.402
AVPR2	PNOC	9606.ENSP00000496396	9606.ENSP00000301908	0	0	0	0	0.062	0.136	0	0.142	0.244
AVPR2	TAC1	9606.ENSP00000496396	9606.ENSP00000321106	0	0	0	0	0	0	0	0.256	0.256
AVPR2	GAD1	9606.ENSP00000496396	9606.ENSP00000350928	0	0	0	0	0	0	0	0.163	0.163
AVPR2	CNR1	9606.ENSP00000496396	9606.ENSP00000358513	0	0	0	0.574	0.061	0	0	0.136	0.154
AVPR2	UMOD	9606.ENSP00000496396	9606.ENSP00000379438	0	0	0	0	0.117	0.049	0	0.217	0.285
AVPR2	CCK	9606.ENSP00000496396	9606.ENSP00000379472	0	0	0	0	0.042	0	0	0.162	0.162
AVPR2	ROBO3	9606.ENSP00000496396	9606.ENSP00000380903	0	0	0	0	0.051	0.091	0	0.313	0.355
AVPR2	TFDP3	9606.ENSP00000496396	9606.ENSP00000385461	0	0	0	0	0.086	0	0	0.372	0.401
AVPR2	GPRC5C	9606.ENSP00000496396	9606.ENSP00000499092	0	0	0	0	0.044	0	0	0.164	0.167
B4GALT6	XYLT2	9606.ENSP00000306459	9606.ENSP00000017003	0	0	0	0	0	0	0	0.300	0.300
B4GALT6	TTR	9606.ENSP00000306459	9606.ENSP00000237014	0	0	0	0	0	0	0	0.155	0.155
B4GALT6	RPS4Y1	9606.ENSP00000306459	9606.ENSP00000250784	0	0	0	0	0	0	0	0.178	0.178
B4GALT6	MPV17	9606.ENSP00000306459	9606.ENSP00000369383	0	0	0	0	0	0	0	0.194	0.194
B4GALT6	ST3GAL1	9606.ENSP00000306459	9606.ENSP00000428540	0	0	0	0	0	0	0	0.274	0.274
B4GALT6	ST6GALNAC5	9606.ENSP00000306459	9606.ENSP00000417583	0	0	0	0	0.043	0	0	0.331	0.332
B4GALT6	MUC3A	9606.ENSP00000306459	9606.ENSP00000368771	0	0	0	0	0	0	0.400	0	0.400
BAIAP2L2	LMNB1	9606.ENSP00000371085	9606.ENSP00000261366	0	0	0	0	0.067	0	0.400	0	0.416
BAIAP2L2	CDH13	9606.ENSP00000371085	9606.ENSP00000268613	0	0	0	0	0.067	0	0	0.177	0.200
BAIAP2L2	PDZD3	9606.ENSP00000371085	9606.ENSP00000347742	0	0	0	0	0.140	0.048	0	0.074	0.175
BAIAP2L2	CACNA1E	9606.ENSP00000371085	9606.ENSP00000356545	0	0	0	0	0.043	0	0	0.208	0.209
BAIAP2L2	FOXO4	9606.ENSP00000371085	9606.ENSP00000363377	0	0	0	0	0.067	0	0	0.130	0.153
BAIAP2L2	RFK	9606.ENSP00000371085	9606.ENSP00000365926	0	0	0	0	0	0	0	0.224	0.224
C1orf56	SERPINI1	9606.ENSP00000357922	9606.ENSP00000295777	0	0	0	0	0	0.045	0	0.238	0.241
CABP1	CACNG3	9606.ENSP00000317310	9606.ENSP00000005284	0	0	0	0	0.267	0	0	0.066	0.286
CABP1	CAMK1G	9606.ENSP00000317310	9606.ENSP00000009105	0	0	0	0	0.143	0.129	0	0.057	0.235
CABP1	SCG3	9606.ENSP00000317310	9606.ENSP00000220478	0	0	0	0	0.137	0	0	0.152	0.237
CABP1	ERF	9606.ENSP00000317310	9606.ENSP00000222329	0	0	0	0	0	0	0	0.265	0.265
CABP1	SYT1	9606.ENSP00000317310	9606.ENSP00000261205	0	0	0	0	0.175	0	0	0.171	0.287
CABP1	KCNH1	9606.ENSP00000317310	9606.ENSP00000271751	0	0	0	0	0.107	0.236	0	0	0.288
CABP1	JPH3	9606.ENSP00000317310	9606.ENSP00000284262	0	0	0	0	0.144	0.096	0	0.115	0.255
CABP1	NELL1	9606.ENSP00000317310	9606.ENSP00000298925	0	0	0	0	0.109	0.109	0	0.041	0.172
CABP1	CNGB3	9606.ENSP00000317310	9606.ENSP00000316605	0	0	0	0	0.148	0	0	0.100	0.200
CABP1	COL5A2	9606.ENSP00000317310	9606.ENSP00000364000	0	0	0	0	0	0.075	0	0.118	0.150
CABP1	F10	9606.ENSP00000317310	9606.ENSP00000364709	0	0	0	0	0.063	0.096	0	0.083	0.156
CABP1	LRIT1	9606.ENSP00000317310	9606.ENSP00000361177	0	0	0	0	0.073	0.108	0	0.065	0.159
CABP1	DDC	9606.ENSP00000317310	9606.ENSP00000403644	0	0	0	0	0.069	0.091	0	0.100	0.171
CABP1	NEFL	9606.ENSP00000317310	9606.ENSP00000482169	0	0	0	0	0.130	0.109	0	0.041	0.192
CABP1	GAD1	9606.ENSP00000317310	9606.ENSP00000350928	0	0	0	0	0.123	0.091	0	0.073	0.196
CABP1	STMN2	9606.ENSP00000317310	9606.ENSP00000429243	0	0	0	0	0.129	0.116	0	0	0.197
CABP1	MYH7B	9606.ENSP00000317310	9606.ENSP00000483640	0	0	0	0	0.076	0.141	0	0.073	0.200
CABP1	CCK	9606.ENSP00000317310	9606.ENSP00000379472	0	0	0	0	0.201	0	0	0	0.201
CABP1	TUBB3	9606.ENSP00000317310	9606.ENSP00000320295	0	0	0	0	0	0.177	0	0.081	0.211
CABP1	CACNA1E	9606.ENSP00000317310	9606.ENSP00000356545	0	0	0	0	0.141	0.136	0	0.124	0.293
CABP1	VSNL1	9606.ENSP00000317310	9606.ENSP00000384719	0	0	0	0	0.145	0.102	0	0.295	0.412
CACNA1E	CACNG3	9606.ENSP00000356545	9606.ENSP00000005284	0	0	0	0	0.174	0	0.540	0.251	0.690
CACNA1E	CAMK1G	9606.ENSP00000356545	9606.ENSP00000009105	0	0	0	0	0.121	0	0	0.081	0.158
CACNA1E	FGF20	9606.ENSP00000356545	9606.ENSP00000180166	0	0	0	0	0.094	0.118	0	0.053	0.177
CACNA1E	SCG3	9606.ENSP00000356545	9606.ENSP00000220478	0	0	0	0	0.163	0	0	0	0.163
CACNA1E	SYT1	9606.ENSP00000356545	9606.ENSP00000261205	0	0	0	0	0.163	0.051	0	0.287	0.384
CACNA1E	KCNH1	9606.ENSP00000356545	9606.ENSP00000271751	0	0	0	0	0.111	0	0	0.181	0.241
CACNA1E	JPH3	9606.ENSP00000356545	9606.ENSP00000284262	0	0	0	0	0.148	0.256	0	0.085	0.369
CACNA1E	SST	9606.ENSP00000356545	9606.ENSP00000287641	0	0	0	0	0.130	0	0	0.161	0.239
CACNA1E	NELL1	9606.ENSP00000356545	9606.ENSP00000298925	0	0	0	0	0.144	0	0	0.126	0.220
CACNA1E	TAC1	9606.ENSP00000356545	9606.ENSP00000321106	0	0	0	0	0.086	0	0	0.228	0.264
CACNA1E	GAD1	9606.ENSP00000356545	9606.ENSP00000350928	0	0	0	0	0.136	0.053	0	0.166	0.258
CACNA1E	STMN2	9606.ENSP00000356545	9606.ENSP00000429243	0	0	0	0	0.144	0.061	0	0.044	0.164
CACNA1E	CNTLN	9606.ENSP00000356545	9606.ENSP00000370021	0	0	0	0	0.044	0	0	0.163	0.165
CACNA1E	NEFL	9606.ENSP00000356545	9606.ENSP00000482169	0	0	0	0	0.171	0	0	0.065	0.192
CACNA1E	GLRA1	9606.ENSP00000356545	9606.ENSP00000411593	0	0	0	0	0.067	0	0	0.177	0.200
CACNA1E	CCK	9606.ENSP00000356545	9606.ENSP00000379472	0	0	0	0	0.178	0	0	0.076	0.208
CACNA1E	ELAVL2	9606.ENSP00000356545	9606.ENSP00000369453	0	0	0	0	0.105	0	0	0.178	0.233
CACNA1E	VSNL1	9606.ENSP00000356545	9606.ENSP00000384719	0	0	0	0	0.112	0.134	0	0.118	0.263
CACNA1E	CNR1	9606.ENSP00000356545	9606.ENSP00000358513	0	0	0	0	0.157	0	0	0.166	0.267
CACNA1E	GRIA1	9606.ENSP00000356545	9606.ENSP00000428994	0	0	0	0	0.174	0	0	0.216	0.325
CACNG3	SCG3	9606.ENSP00000005284	9606.ENSP00000220478	0	0	0	0	0.158	0	0	0	0.158
CACNG3	SYNGR3	9606.ENSP00000005284	9606.ENSP00000248121	0	0	0	0	0.157	0	0	0.055	0.169
CACNG3	NEFL	9606.ENSP00000005284	9606.ENSP00000482169	0	0	0	0	0.158	0	0	0.070	0.184
CACNG3	NELL1	9606.ENSP00000005284	9606.ENSP00000298925	0	0	0	0	0.165	0	0	0.068	0.189
CACNG3	JPH3	9606.ENSP00000005284	9606.ENSP00000284262	0	0	0	0	0.191	0	0	0	0.191
CACNG3	NETO2	9606.ENSP00000005284	9606.ENSP00000455169	0	0	0	0	0.067	0	0	0.181	0.203
CACNG3	STMN2	9606.ENSP00000005284	9606.ENSP00000429243	0	0	0	0	0.218	0	0	0	0.218
CACNG3	SYT1	9606.ENSP00000005284	9606.ENSP00000261205	0	0	0	0	0.193	0	0	0.085	0.230
CACNG3	VSNL1	9606.ENSP00000005284	9606.ENSP00000384719	0	0	0	0	0.187	0	0	0.096	0.234
CACNG3	GAD1	9606.ENSP00000005284	9606.ENSP00000350928	0	0	0	0	0.133	0	0	0.170	0.249
CACNG3	GLRB	9606.ENSP00000005284	9606.ENSP00000264428	0	0	0	0	0.140	0	0	0.240	0.318
CACNG3	CCK	9606.ENSP00000005284	9606.ENSP00000379472	0	0	0	0	0.331	0	0	0	0.331
CACNG3	CAMK1G	9606.ENSP00000005284	9606.ENSP00000009105	0	0	0	0	0.177	0	0	0.261	0.366
CACNG3	GRIA1	9606.ENSP00000005284	9606.ENSP00000428994	0	0	0	0	0.161	0.305	0.720	0.285	0.867
CAMK1G	HSPH1	9606.ENSP00000009105	9606.ENSP00000487365	0	0	0	0	0.060	0.109	0	0.068	0.151
CAMK1G	SYNGR3	9606.ENSP00000009105	9606.ENSP00000248121	0	0	0	0	0.160	0	0	0	0.160
CAMK1G	TRIM36	9606.ENSP00000009105	9606.ENSP00000282369	0	0	0	0	0.055	0.066	0	0.127	0.163
CAMK1G	PLK2	9606.ENSP00000009105	9606.ENSP00000274289	0	0	0.132	0.633	0	0.053	0	0.065	0.164
CAMK1G	NUP93	9606.ENSP00000009105	9606.ENSP00000310668	0	0	0	0	0	0	0	0.173	0.173
CAMK1G	SST	9606.ENSP00000009105	9606.ENSP00000287641	0	0	0	0	0.166	0	0	0.068	0.190
CAMK1G	RAD21L1	9606.ENSP00000009105	9606.ENSP00000386414	0	0	0	0	0.055	0.141	0	0.085	0.192
CAMK1G	NELL1	9606.ENSP00000009105	9606.ENSP00000298925	0	0	0	0	0.132	0.105	0	0.046	0.194
CAMK1G	TUBB3	9606.ENSP00000009105	9606.ENSP00000320295	0	0	0	0	0	0.175	0	0.068	0.198
CAMK1G	CCK	9606.ENSP00000009105	9606.ENSP00000379472	0	0	0	0	0.200	0	0	0	0.200
CAMK1G	IRAK4	9606.ENSP00000009105	9606.ENSP00000479889	0	0	0.156	0.583	0.062	0.068	0	0.051	0.206
CAMK1G	NEFL	9606.ENSP00000009105	9606.ENSP00000482169	0	0	0	0	0.159	0.105	0	0.046	0.219
CAMK1G	HBE1	9606.ENSP00000009105	9606.ENSP00000292896	0	0	0	0	0.148	0	0	0.120	0.219
CAMK1G	STMN2	9606.ENSP00000009105	9606.ENSP00000429243	0	0	0	0	0.147	0.111	0	0.063	0.227
CAMK1G	GAD1	9606.ENSP00000009105	9606.ENSP00000350928	0	0	0	0	0.142	0	0	0.148	0.238
CAMK1G	SYT1	9606.ENSP00000009105	9606.ENSP00000261205	0	0	0	0	0.187	0	0	0.185	0.309
CAMK1G	KCNH1	9606.ENSP00000009105	9606.ENSP00000271751	0	0	0	0	0.111	0	0	0.256	0.311
CAMK1G	GRIA1	9606.ENSP00000009105	9606.ENSP00000428994	0	0	0	0	0.109	0.054	0	0.312	0.369
CAMK1G	VSNL1	9606.ENSP00000009105	9606.ENSP00000384719	0	0	0	0	0.138	0.129	0	0.231	0.373
CASP5	LMNB1	9606.ENSP00000376849	9606.ENSP00000261366	0	0	0	0	0.093	0.094	0	0.080	0.178
CASP5	CXCR2	9606.ENSP00000376849	9606.ENSP00000319635	0	0	0	0	0.142	0	0	0.108	0.202
CASP5	E2F2	9606.ENSP00000376849	9606.ENSP00000355249	0	0	0	0	0	0	0	0.353	0.353
CASP5	FCGR1A	9606.ENSP00000376849	9606.ENSP00000358165	0	0	0	0	0.303	0	0	0.097	0.344
CASP5	IRAK4	9606.ENSP00000376849	9606.ENSP00000479889	0	0	0	0	0.105	0.067	0	0.158	0.236
CCK	PRLH	9606.ENSP00000379472	9606.ENSP00000165524	0	0	0	0	0	0	0	0.418	0.418
CCK	FGF20	9606.ENSP00000379472	9606.ENSP00000180166	0	0	0	0	0.084	0	0	0.333	0.363
CCK	SCG3	9606.ENSP00000379472	9606.ENSP00000220478	0	0	0	0	0.181	0	0	0.116	0.245
CCK	GDAP1	9606.ENSP00000379472	9606.ENSP00000220822	0	0	0	0	0.175	0	0	0	0.175
CCK	GCK	9606.ENSP00000379472	9606.ENSP00000223366	0	0	0	0	0.073	0	0	0.310	0.333
CCK	CD38	9606.ENSP00000379472	9606.ENSP00000226279	0	0	0	0	0	0	0	0.191	0.191
CCK	GLI1	9606.ENSP00000379472	9606.ENSP00000228682	0	0	0	0	0	0	0	0.388	0.388
CCK	LTF	9606.ENSP00000379472	9606.ENSP00000231751	0	0	0	0	0	0	0	0.187	0.187
CCK	TTR	9606.ENSP00000379472	9606.ENSP00000237014	0	0	0	0	0.099	0	0	0.191	0.239
CCK	SYNGR3	9606.ENSP00000379472	9606.ENSP00000248121	0	0	0	0	0.193	0	0	0	0.193
CCK	FOLH1	9606.ENSP00000379472	9606.ENSP00000256999	0	0	0	0	0.084	0	0	0.178	0.214
CCK	SYT1	9606.ENSP00000379472	9606.ENSP00000261205	0	0	0	0	0.241	0	0	0.156	0.333
CCK	LMNB1	9606.ENSP00000379472	9606.ENSP00000261366	0	0	0	0	0	0	0	0.464	0.464
CCK	SI	9606.ENSP00000379472	9606.ENSP00000264382	0	0	0	0	0.105	0	0	0.218	0.270
CCK	KCNH1	9606.ENSP00000379472	9606.ENSP00000271751	0	0	0	0	0.141	0	0	0.104	0.198
CCK	JPH3	9606.ENSP00000379472	9606.ENSP00000284262	0	0	0	0	0.185	0	0	0	0.185
