,node,lap_barcode_0.4,lap_lamda_0.4,lap_sum_0.4,lap_sum_norm_0.4
0,ERF,0.0,0.0,0.0,0.0
1,PTGER4P2-CDK2AP2P2,0.0,0.0,0.0,0.0
2,PMS2P9,0.0,0.0,0.0,0.0
3,PMS2P6,0.0,0.0,0.0,0.0
4,LOC441259,0.0,0.0,0.0,0.0
5,PMS2P5,0.0,0.0,0.0,0.0
6,PMS2P4,0.0,0.0,0.0,0.0
7,PMS2P1,0.0,0.0,0.0,0.0
8,RAD54L2,0.0,0.0,0.0,0.0
9,RBL1,1.4142135623730951,6.802545877120909,6.9479947042534995,0.5811360020515721
10,RFXAP,0.0,0.0,0.0,0.0
11,RFK,0.0,0.0,0.0,0.0
12,STON1,1.0,2.611250738048817,2.7961813991514375,0.34110871048646807
13,COL5A2,1.0,4.892710403310743,4.9938577363262135,0.41354733505615093
14,PDC,1.0,2.923988660517646,3.090260456148604,0.35103845208977674
15,MRPS16,1.4142135623730951,5.836227380428092,6.005126979178588,0.5504544239976226
16,NRIP2,0.0,0.0,0.0,0.0
17,CNR1,1.0,8.551421461276554,8.609692736002907,0.5297150678337126
18,LILRA4,1.0,1.9343329163928507,2.1775315913760864,0.31961589310552413
19,FGF20,1.0,1.8680139235641653,2.118838365385521,0.3175101988009066
20,FAR2,0.0,0.0,0.0,0.0
21,CNGB3,1.0,2.000024386377992,2.236089789365951,0.3217016629326834
22,CCNB2,2.6457513110645907,13.621158632847251,13.875732863571178,1.1156154512806093
23,KLRB1,2.0,8.9956849868899,9.215332244870845,0.8020197685368671
24,HPR,1.0,5.8396368298915124,5.9246399304114155,0.44361319550270006
25,HP,2.23606797749979,18.175151741626195,18.312185583133918,1.1544295020839428
26,WIF1,0.0,0.0,0.0,0.0
27,PDZD3,0.0,0.0,0.0,0.0
28,TEAD3,1.4142135623730951,5.310790218359959,5.495861419598189,0.5337712689554566
29,INCENP,2.0,13.705103623172567,13.850265893545071,0.951548517052341
30,LRAT,1.4142135623730951,3.5862258040401582,3.8549987701117985,0.479014625190376
31,AVPR2,1.0,4.551081800259795,4.6596507972868455,0.40270028546966097
32,ZBTB7C,0.0,0.0,0.0,0.0
33,GPRC5C,0.0,0.0,0.0,0.0
34,RANBP17,0.0,0.0,0.0,0.0
35,FBXW4P1,0.0,0.0,0.0,0.0
36,IRAK4,1.4142135623730951,4.795900384044267,5.000066048931349,0.5174230021109236
37,TRIM36,0.0,0.0,0.0,0.0
38,SCD5,0.0,0.0,0.0,0.0
39,UMOD,0.0,0.0,0.0,0.0
40,LTB4R,1.0,1.8818968044562783,2.1310878871183965,0.3179509941444324
41,COL4A1,1.4142135623730951,5.939283832296184,6.105333114628131,0.553726569343878
